topic,political_leaning,sentence_count,Fear_Score,Anger_Score,Joy_Score,Sadness_Score,Disgust_Score,Surprise_Score,Neutral_Score
196,Moderate,1,0.12106294184923172,0.036687739193439484,0.013522672466933727,0.00981010403484106,0.010896913707256317,0.017578579485416412,0.79044109582901
198,Moderate,2,0.042125501204282045,0.09964280761778355,0.012212432455271482,0.05185618530958891,0.3428216092288494,0.03113467211369425,0.42020683735609055
199,Moderate,1,0.05373582988977432,0.07783004641532898,0.01116067636758089,0.04925591126084328,0.04357316717505455,0.0357266440987587,0.7287176847457886
204,Liberal,1,0.010436597280204296,0.1628303974866867,0.006118239834904671,0.014242918230593204,0.12557347118854523,0.0027142108883708715,0.6780840754508972
204,Moderate,3,0.00738033225449423,0.036602116810778774,0.010900144775708517,0.005673735868185759,0.01863793283700943,0.012678902906676134,0.9081267913182577
208,Moderate,1,0.0047113047912716866,0.015562890097498894,0.03301229327917099,0.008211906999349594,0.010746035724878311,0.06129163131117821,0.8664638996124268
211,Moderate,2,0.2913335859775543,0.015230431221425533,0.005961455404758453,0.0307850930839777,0.013505587354302406,0.006104681640863419,0.6370792388916016
214,Liberal,1,0.9243864417076111,0.006000947672873735,0.002687628846615553,0.0027853536885231733,0.003658720524981618,0.00666791619732976,0.053813107311725616
214,Moderate,1,0.009212145581841469,0.03968248516321182,0.001097953412681818,0.0075726681388914585,0.6223282217979431,0.012992736883461475,0.30711379647254944
215,Moderate,8,0.007176222745329142,0.04305216472130269,0.008321762215928175,0.006423524580895901,0.05777137214317918,0.03458019811660051,0.8426747545599937
216,Liberal,3,0.012136123065526286,0.01028694569443663,0.04047167177001635,0.002651846424366037,0.006359130765000979,0.4578794107461969,0.4702149008711179
216,Moderate,3,0.008095435953388611,0.026764895922193926,0.0055921191815286875,0.0088662626221776,0.018472265762587387,0.01186093594878912,0.9203481276830038
223,Liberal,2,0.03469402762129903,0.26714377105236053,0.0020112212223466486,0.09963605087250471,0.3300386518239975,0.027892591431736946,0.23858371004462242
224,Liberal,1,0.0906439870595932,0.11203110218048096,0.005167534574866295,0.009358249604701996,0.1669195145368576,0.004287919960916042,0.6115916967391968
224,Moderate,5,0.05081942453980446,0.14022201150655747,0.01164961236063391,0.04179788203909993,0.12151575721800327,0.025874681398272516,0.6081206262111664
226,Moderate,1,0.007070662919431925,0.01767047308385372,0.00681303208693862,0.01554412953555584,0.012493221089243889,0.04978710412979126,0.8906214237213135
234,Moderate,2,0.011067251674830914,0.07280668104067445,0.00609070248901844,0.015696764923632145,0.10424724221229553,0.007794925710186362,0.7822964489459991
236,Moderate,1,0.03271346911787987,0.06769406050443649,0.0035108872689306736,0.0202439334243536,0.06204688921570778,0.028799109160900116,0.7849916219711304
237,Liberal,4,0.00730859418399632,0.33632211945950985,0.004093645460670814,0.014966148883104324,0.5633068531751633,0.006291303929174319,0.06771134864538908
238,Liberal,1,0.003278198419138789,0.01717855967581272,0.04818430915474892,0.0045888181775808334,0.00830069463700056,0.027631524950265884,0.8908379077911377
238,Moderate,2,0.013754940126091242,0.04050391772761941,0.003620660863816738,0.009806834626942873,0.03608891856856644,0.013372424291446805,0.8828522861003876
241,Liberal,2,0.1307911922922358,0.024167338386178017,0.0034649071749299765,0.0034931566333398223,0.0490235285833478,0.5025904923677444,0.2864694185554981
242,Moderate,2,0.01721891714259982,0.13292408734560013,0.002297810511663556,0.03307726001366973,0.15136411786079407,0.022213292308151722,0.6409044861793518
244,Moderate,2,0.010815430898219347,0.37308646738529205,0.002221825474407524,0.026848084293305874,0.20730503275990486,0.008724812883883715,0.3709983378648758
247,Liberal,1,0.3256421387195587,0.06841345876455307,0.02804867923259735,0.16767559945583344,0.023769667372107506,0.08159711211919785,0.3048533499240875
248,Liberal,3,0.01314984168857336,0.04959283955395222,0.00354396408268561,0.02723168379937609,0.25158243052040535,0.03239009343087673,0.6225091802577177
249,Liberal,1,0.00901010725647211,0.08177763968706131,0.005283502396196127,0.005815989337861538,0.06554650515317917,0.007178439758718014,0.8253878951072693
252,Liberal,1,0.027539730072021484,0.4957532584667206,0.0030171212274581194,0.1336681842803955,0.22226597368717194,0.0066492012701928616,0.1111065149307251
253,Moderate,13,0.006873564543918922,0.042277988906090073,0.0060977422757647354,0.07141808098038802,0.04232433911126394,0.02196781519943705,0.8090405005675095
255,Liberal,2,0.0029024446266703308,0.006329084979370236,0.02629898674786091,0.003755386918783188,0.010226788930594921,0.2007542233914137,0.7497330904006958
259,Moderate,5,0.007718488574028015,0.24095207382924855,0.005166567862033844,0.17368704043328761,0.06988052814267576,0.05615889704786241,0.4464364035055041
262,Moderate,2,0.0036961695877835155,0.008432407397776842,0.3145264615304768,0.003869629930704832,0.01042939384933561,0.14367549493908882,0.5153703838586807
264,Liberal,1,0.007857064716517925,0.3576837480068207,0.004530952777713537,0.03635765239596367,0.42611151933670044,0.008776512928307056,0.15868255496025085
266,Liberal,1,0.03409333527088165,0.21837584674358368,0.0051300921477377415,0.009856471791863441,0.19062627851963043,0.003010198939591646,0.5389077663421631
267,Liberal,2,0.4477562317624688,0.011868733912706375,0.05274795927107334,0.037334542721509933,0.007464015041477978,0.029677378479391336,0.4131511440500617
268,Liberal,1,0.004580270033329725,0.008242720738053322,0.06239299476146698,0.0024608182720839977,0.010061407461762428,0.04734135791659355,0.864920437335968
273,Liberal,1,0.039311137050390244,0.19201165437698364,0.0015802769921720028,0.01971711963415146,0.05347668379545212,0.022700684145092964,0.671202540397644
274,Liberal,1,0.011022718623280525,0.028210308402776718,0.0027933912351727486,0.005594446789473295,0.04120722785592079,0.09900068491697311,0.812171220779419
274,Moderate,1,0.020301537588238716,0.46421119570732117,0.009588195011019707,0.033042557537555695,0.18232975900173187,0.006729273125529289,0.28379759192466736
276,Liberal,1,0.0073134987615048885,0.23864351212978363,0.00427071750164032,0.004274767357856035,0.5074945688247681,0.01204137783497572,0.2259615659713745
279,Liberal,3,0.0023945690287897983,0.0744580360284696,0.023120207867274683,0.007033875212073326,0.19021596681947509,0.01524971735974153,0.6875276565551758
279,Moderate,2,0.015045321779325604,0.10375911742448807,0.0096061029471457,0.023119181394577026,0.05976727791130543,0.33758431673049927,0.4511186331510544
282,Liberal,5,0.0654489086009562,0.19269901923835278,0.022286396019626408,0.021830121986567974,0.2389083412475884,0.03922461830079556,0.4196026146411896
285,Moderate,1,0.0035914473701268435,0.010738218203186989,0.028853219002485275,0.0027699985075742006,0.006208530627191067,0.05866359919309616,0.8891749382019043
286,Moderate,1,0.03059878945350647,0.06613986194133759,0.0018084021285176277,0.03671061620116234,0.10738586634397507,0.005536168348044157,0.7518203258514404
287,Liberal,4,0.01773607707582414,0.07677752315066755,0.003042786061996594,0.23531835665926337,0.18092973344027996,0.14335815026424825,0.3428373821079731
288,Liberal,1,0.3442777991294861,0.22896583378314972,0.0030180388130247593,0.018191037699580193,0.04900062084197998,0.016242075711488724,0.34030452370643616
293,Liberal,2,0.010263893753290176,0.026813550852239132,0.0074244411662220955,0.006925304653123021,0.014936866238713264,0.006179890129715204,0.9274560809135437
295,Liberal,2,0.016682743094861507,0.024824172258377075,0.00646409229375422,0.017390296794474125,0.06068631121888757,0.11720460280776024,0.7567477524280548
295,Moderate,1,0.003049122169613838,0.015151175670325756,0.009967373684048653,0.007233388256281614,0.00780397979542613,0.6207438111305237,0.3360511362552643
299,Liberal,2,0.012119215447455645,0.01696703303605318,0.002903672750107944,0.005768629955127835,0.027883932925760746,0.03709626384079456,0.89726123213768
301,Liberal,2,0.003825156716629863,0.007106011034920812,0.005375863052904606,0.008843929972499609,0.020607514306902885,0.015615677461028099,0.93862584233284
302,Liberal,1,0.003436377039179206,0.1651666760444641,0.004105931147933006,0.016418805345892906,0.1807074248790741,0.038849834352731705,0.591314971446991
303,Liberal,1,0.4096342921257019,0.17498281598091125,0.006656475365161896,0.08527595549821854,0.11204326152801514,0.0058099934831261635,0.20559723675251007
305,Liberal,4,0.024555768235586584,0.09534606267698109,0.015252751996740699,0.006213368906173855,0.12250551802571863,0.24474232411012053,0.49138422310352325
306,Liberal,2,0.00996898370794952,0.045174889266490936,0.003239994519390166,0.047060415148735046,0.02875459846109152,0.06555069703608751,0.8002504408359528
306,Moderate,1,0.0013697030954062939,0.004545410163700581,0.02829614467918873,0.003293053014203906,0.010663993656635284,0.01892145909368992,0.9329102635383606
308,Moderate,2,0.005419915891252458,0.49421747773885727,0.0022361688315868378,0.01260395860299468,0.07622931897640228,0.013828595168888569,0.39546457678079605
310,Liberal,1,0.022204946726560593,0.008260453119874,0.013923048973083496,0.022689426317811012,0.006863235961645842,0.5524978041648865,0.3735610544681549
310,Moderate,1,0.022852562367916107,0.0656055212020874,0.19772964715957642,0.127508744597435,0.012799334712326527,0.008532333187758923,0.5649718642234802
312,Moderate,1,0.11892737448215485,0.23034226894378662,0.012114939279854298,0.06041412800550461,0.12102364748716354,0.019019773229956627,0.43815791606903076
315,Moderate,1,0.006588691379874945,0.20234721899032593,0.0011706366203725338,0.01390229444950819,0.10162635892629623,0.008924778550863266,0.665440022945404
317,Moderate,6,0.07089659959698717,0.1254175892099738,0.01961426840474208,0.04822740168310702,0.03397471830248833,0.02774202893488109,0.674127385020256
319,Moderate,2,0.018623189069330692,0.015927699860185385,0.006664676358923316,0.02979060774669051,0.035134910489432514,0.2207111360039562,0.6731477528810501
321,Moderate,2,0.006112323375418782,0.011133478721603751,0.003021648502908647,0.005349963321350515,0.018702595960348845,0.020966139156371355,0.9347138404846191
322,Liberal,1,0.003988152835518122,0.019907521083950996,0.0022328090853989124,0.006620767991989851,0.06494782865047455,0.01460533868521452,0.8876976370811462
324,Moderate,1,0.061342429369688034,0.29849016666412354,0.0022225710563361645,0.5805047154426575,0.02067633718252182,0.006981428246945143,0.029782364144921303
325,Liberal,1,0.01910996064543724,0.028855962678790092,0.004142956808209419,0.0063850185833871365,0.02844577468931675,0.09176226705312729,0.8212980628013611
325,Moderate,1,0.003019977593794465,0.008535909466445446,0.002100582467392087,0.0038417670875787735,0.009881234727799892,0.028596587479114532,0.9440239071846008
328,Liberal,1,0.019101593643426895,0.014212795533239841,0.10235851258039474,0.030370278283953667,0.039162855595350266,0.08297563344240189,0.7118183970451355
335,Liberal,1,0.01952233351767063,0.036829616874456406,0.0023524484131485224,0.02581351436674595,0.17618589103221893,0.014776018448174,0.724520206451416
335,Moderate,1,0.004197349771857262,0.006432904861867428,0.0019610205199569464,0.003115416504442692,0.021006910130381584,0.02479749172925949,0.9384889006614685
339,Liberal,1,0.02949708327651024,0.03601113334298134,0.0032413313165307045,0.0042611416429281235,0.02479344978928566,0.007092930376529694,0.8951029181480408
340,Moderate,1,0.009090038016438484,0.007382054813206196,0.006376143544912338,0.0034644906409084797,0.008215008303523064,0.10703200846910477,0.8584401607513428
341,Liberal,2,0.008354105753824115,0.4894884545356035,0.0015251431614160538,0.01360637741163373,0.022301356308162212,0.005837779492139816,0.4588867058046162
343,Moderate,1,0.00920307356864214,0.3769344985485077,0.0013536745682358742,0.011186446063220501,0.29780709743499756,0.007940810173749924,0.2955743670463562
344,Moderate,1,0.005210703704506159,0.009199408814311028,0.0038896151818335056,0.003941228613257408,0.011256709694862366,0.015790417790412903,0.9507119655609131
346,Liberal,1,0.007525951135903597,0.6389226913452148,0.001886967453174293,0.018434925004839897,0.13623113930225372,0.016386397182941437,0.18061183393001556
347,Liberal,1,0.0026058123912662268,0.014331648126244545,0.012254943139851093,0.01530380081385374,0.0192890502512455,0.05503901466727257,0.8811757564544678
348,Moderate,3,0.23027936555445194,0.031188783546288807,0.005984516038248937,0.06393384731685121,0.02244960516691208,0.06249481765553355,0.58366908878088
349,Conservative,1,0.05479380115866661,0.02245800755918026,0.008747345767915249,0.0282345749437809,0.07352536171674728,0.027324644848704338,0.7849162817001343
349,Liberal,1,0.20541703701019287,0.01807837374508381,0.09382478147745132,0.07733572274446487,0.01569167524576187,0.07158977538347244,0.5180625915527344
352,Liberal,1,0.012818658724427223,0.01410536840558052,0.008793308399617672,0.3603898286819458,0.2311779111623764,0.020809711888432503,0.3519051969051361
352,Moderate,2,0.019127611885778606,0.020075469510629773,0.007667051395401359,0.01738416450098157,0.11665787175297737,0.012949639931321144,0.8061382472515106
367,Liberal,1,0.04655199870467186,0.10066909343004227,0.004034644924104214,0.0057492731139063835,0.06306011229753494,0.057964880019426346,0.7219699621200562
369,Liberal,1,0.0029476250056177378,0.007908564992249012,0.008929833769798279,0.004282382782548666,0.009421535767614841,0.015076706185936928,0.9514333605766296
370,Liberal,1,0.025934206321835518,0.017670679837465286,0.0035090199671685696,0.029516754671931267,0.0183881688863039,0.00692725321277976,0.8980538845062256
370,Moderate,1,0.026145581156015396,0.013991551473736763,0.0038572214543819427,0.029065553098917007,0.007012531626969576,0.03562198206782341,0.8843055367469788
371,Liberal,1,0.0059318277053534985,0.2961546778678894,0.0013210528995841742,0.013710296712815762,0.5046097636222839,0.004270012024790049,0.17400246858596802
372,Liberal,1,0.008697370067238808,0.02042527310550213,0.004318190272897482,0.006180538330227137,0.04363251477479935,0.10107633471488953,0.8156697750091553
372,Moderate,1,0.003016821574419737,0.007552762050181627,0.003052224637940526,0.0147098358720541,0.007895966991782188,0.032475583255290985,0.9312968850135803
374,Moderate,1,0.0027705964166671038,0.01073423121124506,0.003951047081500292,0.0028353375382721424,0.010264258831739426,0.010201766155660152,0.9592428207397461
378,Moderate,1,0.04371055215597153,0.033766891807317734,0.027391061186790466,0.0302052590996027,0.06026250869035721,0.04463435709476471,0.7600294351577759
381,Moderate,1,0.0028126686811447144,0.012901145033538342,0.004680139943957329,0.006283204071223736,0.007052434608340263,0.2657233476638794,0.7005470991134644
382,Moderate,2,0.006950766430236399,0.23585560824722052,0.008005904965102673,0.010508826235309243,0.04114948771893978,0.008053624536842108,0.6894757449626923
385,Moderate,1,0.011259536258876324,0.009646408259868622,0.003679388901218772,0.009291673079133034,0.014286465011537075,0.04852941259741783,0.9033070802688599
386,Liberal,1,0.004738252144306898,0.08084709197282791,0.0018464274471625686,0.0044760191813111305,0.6586105227470398,0.006218602415174246,0.2432630956172943
387,Liberal,1,0.009586434811353683,0.027006028220057487,0.002494562417268753,0.008934535086154938,0.10868416726589203,0.014210308901965618,0.8290839791297913
389,Liberal,1,0.00405136588960886,0.05354827642440796,0.007991700433194637,0.004702709149569273,0.181413933634758,0.13167692720890045,0.6166151165962219
390,Liberal,1,0.0038772106636315584,0.016750715672969818,0.0017226559575647116,0.007350738160312176,0.013254768215119839,0.029884623363614082,0.9271591901779175
399,Moderate,1,0.009587245993316174,0.011217993684113026,0.00157345796469599,0.005680978298187256,0.03426923602819443,0.04810040444135666,0.8895707726478577
402,Moderate,1,0.01895306073129177,0.09848091006278992,0.002052695257589221,0.009101895615458488,0.10278625041246414,0.009853947907686234,0.7587713003158569
403,Liberal,1,0.002816880354657769,0.00914392527192831,0.00453695235773921,0.014384638518095016,0.012665249407291412,0.0063913860358297825,0.9500609636306763
404,Liberal,1,0.003745442256331444,0.11510445177555084,0.0014018630608916283,0.009555364958941936,0.48125651478767395,0.029224930331110954,0.3597113788127899
404,Moderate,1,0.003006374230608344,0.02123906835913658,0.0020598152186721563,0.004180749878287315,0.04355637729167938,0.020728938281536102,0.9052287340164185
407,Liberal,1,0.016275126487016678,0.5035334229469299,0.005704158917069435,0.010586358606815338,0.009911956265568733,0.017122579738497734,0.43686649203300476
408,Moderate,6,0.015434715896844864,0.0516188545152545,0.013732757070101798,0.02409493636029462,0.041613511741161346,0.031065257576604683,0.822439968585968
412,Moderate,3,0.01740452026327451,0.41260434066255885,0.007938429558028778,0.03640505547324816,0.12283306196331978,0.003598736599087715,0.3992158733308315
419,Liberal,1,0.001867466140538454,0.001427587354555726,0.00641822163015604,0.9436672329902649,0.006618478801101446,0.005521648563444614,0.03447936475276947
425,Moderate,1,0.04141655191779137,0.29337266087532043,0.003973462153226137,0.03714131563901901,0.0376705639064312,0.028386564925312996,0.5580389499664307
426,Liberal,3,0.009164439669499794,0.015826265638073284,0.0040774173103272915,0.04226283139238755,0.028215203744669754,0.006582806973407666,0.8938710490862528
427,Moderate,1,0.01701401360332966,0.06852755695581436,0.011179042048752308,0.10728292167186737,0.02113412693142891,0.09940458834171295,0.675457775592804
428,Liberal,1,0.043049588799476624,0.521510124206543,0.001134861959144473,0.017846131697297096,0.3632358908653259,0.0051821316592395306,0.048041220754384995
430,Liberal,1,0.0020665228366851807,0.09557100385427475,0.03148245811462402,0.010383408516645432,0.12009695172309875,0.0039658755995333195,0.7364336848258972
432,Liberal,1,0.002306531183421612,0.008426785469055176,0.0030903867445886135,0.004686166066676378,0.009780594147741795,0.9608848094940186,0.010824684053659439
433,Moderate,1,0.008576721884310246,0.03121400997042656,0.002588848816230893,0.010298024863004684,0.024969985708594322,0.024058707058429718,0.8982937335968018
435,Liberal,2,0.0491038765758276,0.20870159566402435,0.00543188420124352,0.027982182567939162,0.08753616735339165,0.03169572167098522,0.5895486325025558
435,Moderate,1,0.011366943828761578,0.08811469376087189,0.017707660794258118,0.016965268179774284,0.10109415650367737,0.012347930110991001,0.7524033188819885
437,Liberal,2,0.04361002263613045,0.12661851709708571,0.0021845517330802977,0.012138887774199247,0.2549408907070756,0.01574896671809256,0.5447582080960274
438,Liberal,1,0.01804877445101738,0.05534125864505768,0.004007755778729916,0.05913867428898811,0.10729771107435226,0.09763253480195999,0.6585333347320557
440,Liberal,1,0.021744145080447197,0.18892306089401245,0.0016332723898813128,0.019250184297561646,0.46967312693595886,0.009153212420642376,0.2896229326725006
441,Liberal,1,0.009150301106274128,0.02573031559586525,0.0038729961961507797,0.0057915495708584785,0.01018679141998291,0.0060545410960912704,0.9392136335372925
445,Moderate,1,0.07277471572160721,0.050310563296079636,0.007482992950826883,0.049066342413425446,0.009924730286002159,0.005489930976182222,0.8049507737159729
446,Liberal,2,0.02416335977613926,0.27618658542633057,0.005205361172556877,0.023042024113237858,0.14563219994306564,0.004875782877206802,0.5208947062492371
446,Moderate,2,0.016612450359389186,0.03016287088394165,0.0023615631507709622,0.005920034134760499,0.4042991753667593,0.03594101779162884,0.5047029033303261
448,Liberal,1,0.0034019951708614826,0.006800665985792875,0.029088057577610016,0.006183187011629343,0.0023428546264767647,0.09677520394325256,0.8554080128669739
449,Liberal,2,0.05187484435737133,0.1318615898489952,0.012316447566263378,0.09730548411607742,0.29230110347270966,0.0330436322838068,0.38129691034555435
451,Moderate,1,0.0016259154072031379,0.2855602204799652,0.025397276505827904,0.029972314834594727,0.007589428219944239,0.13422438502311707,0.5156304240226746
454,Moderate,1,0.016180863603949547,0.02488667145371437,0.0025964705273509026,0.00974980741739273,0.00911413598805666,0.012612074613571167,0.9248600006103516
456,Liberal,1,0.009839131496846676,0.05163349211215973,0.008160194382071495,0.032825496047735214,0.09009352326393127,0.0027824442368000746,0.8046656250953674
456,Moderate,1,0.00883429404348135,0.013606906868517399,0.1087893471121788,0.004481242038309574,0.03619562089443207,0.4403664767742157,0.3877260982990265
457,Moderate,2,0.028743635397404432,0.03582761436700821,0.0023195436224341393,0.011134587693959475,0.0513518201187253,0.016800720244646072,0.8538220524787903
461,Moderate,6,0.018413441721349955,0.12448668045302232,0.002622014726512134,0.019795143511146307,0.12549604355202368,0.16014354559592903,0.5490431201954683
466,Liberal,1,0.006776631809771061,0.3530271351337433,0.004019829910248518,0.007083393633365631,0.49195608496665955,0.02934730239212513,0.10778964310884476
466,Moderate,1,0.015126127749681473,0.7292401790618896,0.0023133931681513786,0.007926281541585922,0.14813856780529022,0.0035609451588243246,0.09369459748268127
467,Liberal,1,0.0038810099940747023,0.0736866369843483,0.003962547052651644,0.008896306157112122,0.05381549894809723,0.0024147473741322756,0.8533432483673096
468,Liberal,1,0.009918654337525368,0.1299918293952942,0.0007115108310244977,0.03501643240451813,0.7753780484199524,0.00632878253236413,0.04265483096241951
470,Liberal,3,0.007797705164800088,0.08249856779972713,0.0028755664825439453,0.0776651023576657,0.04031439870595932,0.022686599443356197,0.766162097454071
473,Moderate,1,0.008719629608094692,0.36224809288978577,0.0018035558750852942,0.3940041959285736,0.14357826113700867,0.00872734934091568,0.08091893792152405
475,Moderate,1,0.07289993017911911,0.01540403999388218,0.004834522493183613,0.024737920612096786,0.013975919224321842,0.08596353232860565,0.7821841835975647
478,Moderate,1,0.018079042434692383,0.18639956414699554,0.0025462068151682615,0.07581625133752823,0.6479738354682922,0.0015961549943313003,0.0675889328122139
479,Liberal,1,0.009043768979609013,0.14913135766983032,0.0026844721287488937,0.005687307566404343,0.07695877552032471,0.05371400713920593,0.7027802467346191
482,Liberal,1,0.0027325875125825405,0.012951171956956387,0.0032600380945950747,0.005331607069820166,0.009255604818463326,0.12087488919496536,0.8455939888954163
482,Moderate,1,0.003165316069498658,0.009360937401652336,0.002312632277607918,0.0035106928553432226,0.00859444122761488,0.030033208429813385,0.9430227279663086
491,Liberal,1,0.004107190761715174,0.24863500893115997,0.0009693150059320033,0.010978929698467255,0.6918522715568542,0.001390970079228282,0.04206635802984238
492,Liberal,1,0.04666246473789215,0.11348570883274078,0.0033816397190093994,0.007802305277436972,0.15414024889469147,0.009054932743310928,0.665472686290741
503,Moderate,2,0.003469402901828289,0.02882207278162241,0.006354631390422583,0.009236169746145606,0.0552121982909739,0.0076119310688227415,0.8892936110496521
505,Liberal,1,0.013333994895219803,0.048768915235996246,0.3956892490386963,0.027417508885264397,0.00680855568498373,0.022848298773169518,0.48513343930244446
507,Liberal,1,0.007754309102892876,0.0928235724568367,0.0033348340075463057,0.011035267263650894,0.027913406491279602,0.006893760524690151,0.8502448201179504
507,Moderate,1,0.11197648197412491,0.1518731415271759,0.004699729382991791,0.031334832310676575,0.028469059616327286,0.009010727517306805,0.6626359820365906
509,Liberal,1,0.0824793353676796,0.5189001560211182,0.0035026695113629103,0.006009148433804512,0.281203955411911,0.0024308348074555397,0.1054738387465477
512,Liberal,1,0.006563629023730755,0.0386643186211586,0.0033008400350809097,0.009352773427963257,0.08437846601009369,0.00474151037633419,0.8529984951019287
514,Moderate,1,0.08570694923400879,0.22080932557582855,0.19917941093444824,0.09745302051305771,0.0741407722234726,0.05527099221944809,0.2674395740032196
518,Moderate,1,0.0015135705471038818,0.01269547175616026,0.03778683766722679,0.0035944897681474686,0.006703780964016914,0.06562592089176178,0.8720799088478088
519,Moderate,1,0.023579252883791924,0.07967615127563477,0.0021629463881254196,0.021411584690213203,0.06673762202262878,0.01728224940598011,0.7891501188278198
520,Moderate,1,0.2258780300617218,0.5830486416816711,0.002946019871160388,0.06493249535560608,0.05818919837474823,0.004387783817946911,0.060617800801992416
527,Moderate,1,0.2098628282546997,0.04849933460354805,0.005867989268153906,0.019548408687114716,0.010562681593000889,0.008414319716393948,0.6972444653511047
528,Moderate,2,0.014965193346142769,0.0580490417778492,0.0018314910703338683,0.005610061110928655,0.05383378639817238,0.14590781880542636,0.719802588224411
533,Moderate,2,0.033594531705603004,0.015626778826117516,0.01624025241471827,0.03081056266091764,0.009352473076432943,0.2542099989950657,0.640165388584137
539,Moderate,4,0.024239653896074742,0.01312990440055728,0.17652730381814763,0.008477076713461429,0.021339688450098038,0.014811487519182265,0.7414749078452587
540,Moderate,2,0.01649082312360406,0.08933705557137728,0.11614790465682745,0.018407418625429273,0.05194603279232979,0.006460070377215743,0.7012106478214264
542,Liberal,1,0.01744597777724266,0.013078914023935795,0.0004873893049079925,0.001901756739243865,0.9595655202865601,0.0009567505912855268,0.006563764996826649
548,Liberal,1,0.031673088669776917,0.03472644463181496,0.0074991500005126,0.00844300352036953,0.08501512557268143,0.025486111640930176,0.807157039642334
551,Liberal,1,0.009563451632857323,0.039005257189273834,0.0022662566043436527,0.009205207228660583,0.09723367542028427,0.017758449539542198,0.8249677419662476
